,Unnamed: 0.1,Unnamed: 0,Order Id,Order Status,Shipping Mode,shipping date,order date,Customer Id,discount percent,Order Total,Item Id,Product Price,Order Quantity,Profit Per Order
1358,2222,2742,24197,PENDING,First Class,12/22/2015 4:56,12/20/2015 4:56,5887,0.129999995,95.69999695,60534,22.0,5,46.88999939
1359,2224,2744,23579,PENDING_PAYMENT,Standard Class,12/16/2015 4:25,12/11/15 04:25,1906,0.150000006,93.5,58988,22.0,5,9.350000381
1360,2226,2747,23028,PENDING,Standard Class,12/07/15 03:23,12/03/15 03:23,8753,0.170000002,91.30000305,57648,22.0,5,26.47999954
1361,2228,2749,22464,PENDING,Standard Class,11/29/2015 21:47,11/24/2015 21:47,2345,0.029999999,64.01999664,56219,22.0,3,20.80999947
1362,2229,2750,22314,PENDING_PAYMENT,Standard Class,11/27/2015 17:14,11/22/2015 17:14,9264,0.200000003,88.0,55863,22.0,5,24.63999939
1363,2231,2752,21664,PENDING,First Class,11/15/2015 5:30,11/13/2015 5:30,11326,0.159999996,73.91999817,54172,22.0,4,7.389999866
1364,2232,2753,21475,PENDING,Standard Class,11/16/2015 11:17,11/10/15 11:17,1811,0.159999996,36.95999908,53713,22.0,2,9.979999542
1365,2233,2754,21125,COMPLETE,Standard Class,11/11/15 08:40,11/05/15 08:40,8928,0.090000004,20.02000046,52809,22.0,1,5.809999943
1366,2234,2756,20999,COMPLETE,Standard Class,11/08/15 12:32,11/03/15 12:32,9502,0.059999999,62.36999893,52480,22.0,3,29.30999947
1367,2235,2758,20863,COMPLETE,Standard Class,11/05/15 12:53,11/01/15 12:53,635,0.180000007,72.16000366,52139,22.0,4,17.3199997
1368,2237,2760,20324,CLOSED,Standard Class,10/29/2015 16:03,10/24/2015 16:03,10125,0.100000001,19.79999924,50746,22.0,1,7.429999828
1369,2242,2767,19545,COMPLETE,Standard Class,10/19/2015 7:08,10/13/2015 7:08,10862,0.180000007,36.08000183,48856,22.0,2,9.380000114
1370,2244,2769,19191,CLOSED,Standard Class,10/10/15 03:06,10/08/15 03:06,7423,0.200000003,35.20000076,47940,22.0,2,16.89999962
1371,2245,2770,19111,ON_HOLD,Standard Class,10/08/15 23:05,10/06/15 23:05,9603,0.25,33.0,47772,22.0,2,9.899999619
1372,2246,2771,18664,COMPLETE,Standard Class,10/05/15 10:28,9/30/2015 10:28,11917,0.129999995,19.13999939,46647,22.0,1,6.119999886
1373,2247,2772,18405,PENDING_PAYMENT,Standard Class,10/02/15 15:44,9/26/2015 15:44,7186,0.150000006,18.70000076,45988,22.0,1,8.420000076
1374,2248,2774,17453,PENDING_PAYMENT,Standard Class,9/16/2015 18:12,09/12/15 18:12,8835,0.119999997,58.08000183,43624,22.0,3,26.13999939
1375,2251,2777,17056,PENDING,Standard Class,09/08/15 23:07,09/06/15 23:07,2229,0.0,44.0,42651,22.0,2,7.829999924
1376,2253,2779,16721,PENDING_PAYMENT,Standard Class,09/04/15 01:45,09/02/15 01:45,4029,0.02,107.8000031,41780,22.0,5,6.789999962
1377,2254,2780,16707,ON_HOLD,Standard Class,09/04/15 20:51,09/01/15 20:51,913,0.029999999,106.6999969,41751,22.0,5,29.87999916
1378,2255,2781,16367,PENDING,Standard Class,8/30/2015 21:44,8/27/2015 21:44,633,0.0,88.0,40856,22.0,4,15.39999962
1379,2256,2782,16362,PENDING_PAYMENT,Standard Class,8/30/2015 19:59,8/27/2015 19:59,2608,0.039999999,105.5999985,40845,22.0,5,7.389999866
1380,2259,2785,16221,COMPLETE,Second Class,8/27/2015 18:35,8/25/2015 18:35,6766,0.01,87.12000275,40497,22.0,4,0.870000005
1381,2262,2789,15281,COMPLETE,Standard Class,8/14/2015 1:15,08/12/15 01:15,7010,0.180000007,18.04000092,38210,22.0,1,8.119999886
1382,2263,2790,15132,COMPLETE,Standard Class,08/12/15 21:03,08/09/15 21:03,5495,0.170000002,54.77999878,37854,22.0,3,9.31000042
1383,2264,2791,15069,PENDING_PAYMENT,Second Class,8/13/2015 22:59,08/08/15 22:59,6645,0.050000001,104.5,37707,22.0,5,7.840000153
1384,2265,2792,14933,CLOSED,First Class,08/08/15 23:20,08/06/15 23:20,9933,0.200000003,17.60000038,37396,22.0,1,1.549999952
1385,2267,2794,14805,PENDING_PAYMENT,Standard Class,08/11/15 02:30,08/05/15 02:30,2552,0.180000007,54.11999893,37064,22.0,3,18.94000053
1386,2268,2795,14692,PENDING_PAYMENT,Standard Class,08/06/15 10:54,08/03/15 10:54,2313,0.07,102.3000031,36764,22.0,5,34.58000183
1387,2271,2801,13397,PENDING_PAYMENT,First Class,7/17/2015 13:12,7/15/2015 13:12,102,0.090000004,100.0999985,33552,22.0,5,35.04000092
1388,2272,2803,13326,PENDING_PAYMENT,First Class,7/16/2015 12:20,7/14/2015 12:20,2199,0.02,43.11999893,33358,22.0,2,16.8199997
1389,2273,2804,12374,PENDING_PAYMENT,First Class,07/02/15 14:48,6/30/2015 14:48,6828,0.0,66.0,30948,22.0,3,9.899999619
1390,2275,2806,12173,COMPLETE,Standard Class,07/01/15 16:23,6/27/2015 16:23,7651,0.039999999,84.48000336,30428,22.0,4,5.239999771
1391,2276,2807,11942,PENDING_PAYMENT,Standard Class,6/27/2015 7:27,6/24/2015 7:27,8862,0.029999999,42.68000031,29844,22.0,2,17.5
1392,2277,2808,11825,CLOSED,Same Day,6/23/2015 2:28,6/22/2015 14:28,11090,0.02,64.68000031,29574,22.0,3,29.11000061
1393,2278,2810,11464,COMPLETE,Second Class,6/22/2015 7:59,6/17/2015 7:59,11413,0.050000001,83.59999847,28680,22.0,4,9.449999809
1394,2279,2812,11272,PENDING_PAYMENT,Standard Class,6/17/2015 12:44,6/14/2015 12:44,5543,0.050000001,41.79999924,28183,22.0,2,1.669999957
1395,2280,2813,11146,PENDING_PAYMENT,Standard Class,6/14/2015 16:35,06/12/15 16:35,6616,0.02,21.55999947,27868,22.0,1,0.430000007
1396,2281,2814,10953,PENDING_PAYMENT,Second Class,6/13/2015 20:58,06/09/15 20:58,5921,0.100000001,99.0,27430,22.0,5,28.70999908
1397,2284,2817,10234,COMPLETE,Same Day,5/30/2015 21:04,5/30/2015 9:04,7913,0.059999999,41.58000183,25591,22.0,2,10.81000042
1398,2286,2819,9563,COMPLETE,Second Class,5/24/2015 13:59,5/20/2015 13:59,245,0.090000004,40.04000092,23884,22.0,2,2.799999952
1399,2291,2827,8918,PENDING,Standard Class,5/15/2015 4:01,05/11/15 04:01,1950,0.119999997,38.72000122,22239,22.0,2,5.809999943
1400,2293,2829,8826,PENDING_PAYMENT,Standard Class,05/11/15 19:47,05/09/15 19:47,4697,0.129999995,95.69999695,22038,22.0,5,46.88999939
1401,2294,2830,8443,COMPLETE,Standard Class,05/08/15 05:36,05/04/15 05:36,2710,0.090000004,80.08000183,21079,22.0,4,28.82999992
1402,2295,2832,8319,COMPLETE,First Class,05/04/15 10:09,05/02/15 10:09,11983,0.059999999,20.79000092,20781,22.0,1,1.039999962
1403,2297,2834,8132,COMPLETE,Standard Class,05/02/15 16:39,4/29/2015 16:39,6231,0.07,20.45999908,20308,22.0,1,1.799999952
1404,2298,2835,7552,PENDING_PAYMENT,Standard Class,4/24/2015 5:27,4/21/2015 5:27,11352,0.059999999,62.36999893,18931,22.0,3,21.82999992
1405,2299,2836,7339,CLOSED,First Class,4/20/2015 2:49,4/18/2015 2:49,8755,0.159999996,36.95999908,18388,22.0,2,15.14999962
1406,2300,2837,6808,PENDING_PAYMENT,Standard Class,4/14/2015 8:47,04/10/15 08:47,12366,0.07,61.38000107,17034,22.0,3,22.28000069
1407,2301,2838,6727,PENDING_PAYMENT,Standard Class,04/12/15 04:25,04/09/15 04:25,5805,0.150000006,93.5,16807,22.0,5,29.27000046
1408,2302,2840,5562,COMPLETE,Standard Class,3/26/2015 4:15,3/23/2015 4:15,12209,0.090000004,60.06000137,13871,22.0,3,22.52000046
1409,2303,2841,5421,PENDING_PAYMENT,Second Class,3/23/2015 2:52,3/21/2015 2:52,12267,0.159999996,92.40000153,13535,22.0,5,31.22999954
1410,2304,2842,5350,PENDING_PAYMENT,Same Day,3/20/2015 13:59,3/20/2015 1:59,9285,0.090000004,20.02000046,13375,22.0,1,9.609999657
1411,2305,2844,4825,PENDING_PAYMENT,Standard Class,3/18/2015 10:03,03/12/15 10:03,1827,0.170000002,36.52000046,12071,22.0,2,6.940000057
1412,2306,2845,4564,COMPLETE,Standard Class,3/13/2015 14:37,03/08/15 14:37,2615,0.129999995,76.55999756,11436,22.0,4,6.739999771
1413,2308,2849,3747,PROCESSING,Standard Class,2/27/2015 16:23,2/24/2015 16:23,354,0.170000002,91.30000305,9320,22.0,5,24.64999962
1414,2309,2851,3411,COMPLETE,Standard Class,2/21/2015 18:40,2/19/2015 18:40,7683,0.180000007,90.19999695,8475,22.0,5,33.83000183
1415,2310,2853,3027,CLOSED,Same Day,2/14/2015 16:08,2/14/2015 4:08,4029,0.25,33.0,7550,22.0,2,9.239999771
1416,2312,2859,2783,COMPLETE,Standard Class,2/14/2015 14:39,02/10/15 14:39,2615,0.200000003,70.40000153,6987,22.0,4,14.07999992
1417,2313,2861,2643,PENDING,First Class,02/10/15 13:36,02/08/15 13:36,6560,0.129999995,19.13999939,6632,22.0,1,5.170000076
1418,2315,2863,2456,CLOSED,Standard Class,02/07/15 20:05,02/05/15 20:05,10850,0.25,66.0,6141,22.0,4,25.73999977
1419,2316,2864,2409,PROCESSING,First Class,02/07/15 03:37,02/05/15 03:37,12352,0.150000006,56.09999847,6014,22.0,3,20.36000061
1420,2317,2865,2282,PENDING_PAYMENT,First Class,02/05/15 07:08,02/03/15 07:08,5935,0.159999996,55.43999863,5722,22.0,3,13.85999966
1421,2318,2866,2232,PENDING,Standard Class,02/05/15 13:37,02/02/15 13:37,957,0.150000006,18.70000076,5597,22.0,1,4.489999771
1422,2319,2867,2016,COMPLETE,Same Day,1/30/2015 21:56,1/30/2015 9:56,2462,0.170000002,54.77999878,5057,22.0,3,18.62999916
1423,2320,2868,1539,PENDING,Standard Class,1/28/2015 10:49,1/23/2015 10:49,10719,0.25,82.5,3846,22.0,5,16.5
1424,2324,2872,396,PAYMENT_REVIEW,Standard Class,01/08/15 18:23,01/06/15 18:23,9078,0.0,88.0,981,22.0,4,14.34000015
1425,2326,2874,202,PENDING_PAYMENT,Standard Class,01/06/15 22:25,01/03/15 22:25,8524,0.200000003,52.79999924,492,22.0,3,12.5699997
1426,2327,2875,117,SUSPECTED_FRAUD,Standard Class,01/05/15 16:38,01/02/15 16:38,58,0.25,49.5,272,22.0,3,13.85999966
1427,2328,2876,116,CLOSED,Standard Class,01/04/15 16:17,01/02/15 16:17,8763,0.0,66.0,267,22.0,3,32.34000015
1428,2330,2878,57388,CLOSED,Standard Class,4/21/2017 17:13,4/17/2017 17:13,11781,0.02,98.0,143539,25.0,4,27.44000053
1429,2331,2879,57041,PROCESSING,Same Day,4/13/2017 3:39,04/12/17 15:39,3471,0.07,93.0,142687,25.0,4,33.75999832
1430,2332,2881,56788,PENDING,Same Day,04/09/17 11:00,04/08/17 23:00,4623,0.129999995,21.75,142021,25.0,1,7.900000095
1431,2334,2883,56641,COMPLETE,Standard Class,04/08/17 19:30,04/06/17 19:30,221,0.150000006,21.25,141668,25.0,1,5.840000153
1432,2335,2884,56531,PENDING,Second Class,04/07/17 04:58,04/05/17 04:58,8004,0.25,37.5,141400,25.0,2,3.230000019
1433,2336,2885,56150,PROCESSING,First Class,04/01/17 15:29,3/30/2017 15:29,3240,0.150000006,85.0,140431,25.0,4,25.5
1434,2337,2886,54738,PENDING,Same Day,03/10/17 12:48,03/10/17 00:48,3259,0.25,18.75,136896,25.0,1,6.090000153
1435,2339,2888,54527,PENDING,Second Class,03/09/17 22:53,03/06/17 22:53,4542,0.159999996,84.0,136359,25.0,4,38.63999939
1436,2342,2893,53044,PROCESSING,Second Class,2/18/2017 7:19,2/13/2017 7:19,820,0.01,24.75,132566,25.0,1,2.480000019
1437,2343,2894,52798,COMPLETE,Same Day,02/10/17 05:08,02/09/17 17:08,7715,0.100000001,90.0,131991,25.0,4,5.670000076
1438,2344,2896,52604,COMPLETE,Standard Class,02/11/17 21:10,02/06/17 21:10,17,0.02,24.5,131487,25.0,1,2.130000114
1439,2347,2899,52530,PENDING,Standard Class,02/11/17 19:14,02/05/17 19:14,9390,0.01,123.75,131297,25.0,5,15.47000027
1440,2348,2900,52132,PENDING_PAYMENT,Standard Class,02/02/17 23:48,1/30/2017 23:48,4452,0.25,75.0,130244,25.0,4,34.5
1441,2349,2901,51048,COMPLETE,Standard Class,1/19/2017 4:02,1/15/2017 4:02,5884,0.029999999,24.25,127581,25.0,1,7.28000021
1442,2350,2903,50727,COMPLETE,First Class,01/12/17 11:34,01/10/17 11:34,10349,0.02,49.0,126770,25.0,2,13.22999954
1443,2352,2905,50392,PENDING_PAYMENT,Standard Class,01/08/17 14:12,01/05/17 14:12,4580,0.050000001,118.75,125913,25.0,5,46.31000137
1444,2353,2906,50036,CLOSED,Standard Class,01/02/17 09:29,12/31/2016 9:29,11696,0.039999999,24.0,125082,25.0,1,2.400000095
1445,2354,2908,48998,COMPLETE,Same Day,12/16/2016 17:49,12/16/2016 5:49,3682,0.059999999,118.1299973,122501,25.0,5,54.34000015
1446,2355,2909,48888,CLOSED,Standard Class,12/18/2016 15:17,12/14/2016 15:17,9402,0.07,23.25,122242,25.0,1,8.369999886
1447,2356,2911,48317,COMPLETE,Second Class,12/09/16 07:14,12/06/16 07:14,10454,0.059999999,70.87999725,120851,25.0,3,18.43000031
1448,2357,2912,48310,PROCESSING,First Class,12/08/16 04:47,12/06/16 04:47,11075,0.100000001,22.5,120828,25.0,1,10.80000019
1449,2358,2913,47783,PENDING_PAYMENT,Same Day,11/29/2016 0:09,11/28/2016 12:09,10794,0.0,50.0,119488,25.0,2,1.899999976
1450,2359,2915,47652,COMPLETE,Same Day,11/27/2016 2:16,11/26/2016 14:16,234,0.090000004,113.75,119141,25.0,5,55.74000168
1451,2361,2917,46701,PENDING,Standard Class,11/14/2016 17:05,11/12/16 17:05,3144,0.129999995,87.0,116770,25.0,4,7.659999847
1452,2363,2919,46521,COMPLETE,Standard Class,11/12/16 02:01,11/10/16 02:01,2192,0.119999997,110.0,116305,25.0,5,40.70000076
1453,2364,2920,46307,PROCESSING,Standard Class,11/09/16 23:03,11/06/16 23:03,4098,0.090000004,68.25,115750,25.0,3,31.39999962
1454,2365,2921,46136,PENDING_PAYMENT,Standard Class,11/06/16 11:08,11/04/16 11:08,8922,0.100000001,67.5,115342,25.0,3,31.72999954
1455,2367,2923,45801,PENDING_PAYMENT,Standard Class,11/01/16 13:46,10/30/2016 13:46,4942,0.119999997,66.0,114489,25.0,3,2.50999999
1456,2371,2928,13374,PENDING_PAYMENT,Standard Class,7/20/2015 5:09,7/15/2015 5:09,4459,0.180000007,106.5899963,33508,129.9900055,1,50.09999847
1457,2377,2934,16718,PENDING_PAYMENT,Standard Class,09/06/15 00:42,09/02/15 00:42,2088,0.200000003,103.9899979,41771,129.9900055,1,6.449999809
1458,2379,2936,70039,PENDING_PAYMENT,Standard Class,10/24/2017 9:25,10/19/2017 9:25,13592,0.25,267.8299866,173354,357.1000061,1,97.22000122
1459,2381,2938,67515,PENDING_PAYMENT,Standard Class,9/18/2017 13:09,09/12/17 13:09,743,0.0,50.0,168792,50.0,1,17.5
1460,2392,2950,15915,PENDING_PAYMENT,Standard Class,8/27/2015 7:22,8/21/2015 7:22,6122,0.090000004,36.38999939,39754,39.99000168,1,9.829999924
1461,2396,2957,44697,PENDING_PAYMENT,Standard Class,10/17/2016 10:59,10/14/2016 10:59,5450,0.150000006,42.5,111618,50.0,1,19.97999954
1462,2400,2961,49955,PENDING_PAYMENT,Standard Class,01/05/17 05:06,12/30/2016 5:06,8836,0.200000003,40.0,124892,50.0,1,0.479999989
1463,2401,2962,68481,PENDING_PAYMENT,Standard Class,9/28/2017 15:35,9/26/2017 15:35,2000,0.200000003,40.0,171238,50.0,1,3.0
1464,2409,2971,16989,PENDING_PAYMENT,Standard Class,09/10/15 23:39,09/05/15 23:39,7083,0.0,399.980011,42471,399.980011,1,103.9899979
1465,2419,2990,11643,PENDING_PAYMENT,Standard Class,6/23/2015 22:42,6/19/2015 22:42,823,0.090000004,272.980011,29106,299.980011,1,131.0299988
1466,2424,2996,13069,PENDING_PAYMENT,Standard Class,7/15/2015 18:18,07/10/15 18:18,7309,0.100000001,269.980011,32693,299.980011,1,94.48999786
1467,2427,3001,13974,PENDING_PAYMENT,Standard Class,7/28/2015 23:21,7/23/2015 23:21,2324,0.129999995,347.980011,34970,399.980011,1,126.3199997
1468,2428,3002,14911,PENDING_PAYMENT,Standard Class,08/08/15 15:38,08/06/15 15:38,2851,0.150000006,254.9799957,37337,299.980011,1,119.8399963
1469,2432,3006,64472,PENDING_PAYMENT,Standard Class,08/02/17 03:03,7/30/2017 3:03,11846,0.159999996,125.9899979,161159,149.9900055,1,44.09999847
1470,2439,3015,61843,PENDING_PAYMENT,Standard Class,6/25/2017 18:00,6/21/2017 18:00,9830,0.200000003,239.9799957,154595,299.980011,1,72.0
1471,2441,3019,69126,PENDING_PAYMENT,Standard Class,10/08/17 01:33,10/06/17 01:33,12679,0.07,28.89999962,172441,31.07999992,1,5.429999828
1472,2442,3021,69158,PENDING_PAYMENT,Standard Class,10/10/17 12:46,10/06/17 12:46,12711,0.129999995,27.04000092,172473,31.07999992,1,12.71000004
1473,2443,3022,68941,PENDING_PAYMENT,Standard Class,10/05/17 08:45,10/03/17 08:45,12494,0.150000006,26.42000008,172256,31.07999992,1,7.929999828
1474,2444,3023,69047,PENDING_PAYMENT,Standard Class,10/07/17 21:53,10/04/17 21:53,12600,0.170000002,25.79999924,172362,31.07999992,1,9.359999657
1475,2445,3025,69010,PENDING_PAYMENT,Standard Class,10/10/17 08:55,10/04/17 08:55,12563,0.180000007,25.48999977,172325,31.07999992,1,12.22999954
1476,2446,3026,71499,PENDING_PAYMENT,Standard Class,11/14/2017 16:56,11/09/17 16:56,15052,0.0,164.3800049,174814,164.3800049,1,57.52999878
1477,2461,3050,7874,PENDING_PAYMENT,Standard Class,4/30/2015 22:15,4/25/2015 22:15,11424,0.02,58.79000092,19671,59.99000168,1,20.57999992
1478,2475,3070,51914,PENDING_PAYMENT,Standard Class,02/01/17 19:26,1/27/2017 19:26,3265,0.07,120.8899994,129716,129.9900055,1,59.24000168
1479,2479,3074,59400,PENDING_PAYMENT,Standard Class,5/23/2017 2:06,5/17/2017 2:06,9133,0.100000001,116.9899979,148709,129.9900055,1,38.02000046
1480,2482,3079,59317,PENDING_PAYMENT,Standard Class,5/18/2017 21:02,5/15/2017 21:02,6661,0.150000006,110.4899979,148496,129.9900055,1,38.66999817
1481,2484,3081,5365,PENDING_PAYMENT,Standard Class,3/26/2015 7:14,3/20/2015 7:14,6106,0.150000006,110.4899979,13392,129.9900055,1,14.69999981
1482,2487,3087,61515,PENDING_PAYMENT,Standard Class,6/22/2017 23:05,6/16/2017 23:05,2706,0.159999996,50.38999939,153827,59.99000168,1,24.69000053
1483,2488,3088,53448,PENDING_PAYMENT,Standard Class,2/23/2017 4:51,2/19/2017 4:51,9070,0.159999996,109.1900024,133556,129.9900055,1,51.3199997
1484,2498,3100,55414,PENDING_PAYMENT,Standard Class,3/24/2017 21:38,3/19/2017 21:38,8957,0.200000003,103.9899979,138604,129.9900055,1,30.15999985
1485,2509,3112,3562,PENDING_PAYMENT,Standard Class,2/24/2015 23:34,2/21/2015 23:34,5425,0.25,97.48999786,8866,129.9900055,1,43.86999893
1486,2519,3124,60939,PENDING_PAYMENT,Standard Class,6/13/2017 13:17,06/08/17 13:17,4144,0.129999995,43.5,152465,50.0,1,14.69999981
1487,2528,3135,7225,PENDING_PAYMENT,Standard Class,4/22/2015 10:53,4/16/2015 10:53,4144,0.0,299.980011,18084,299.980011,1,108.8899994
1488,2530,3137,7842,PENDING_PAYMENT,Standard Class,4/28/2015 11:03,4/25/2015 11:03,5787,0.0,399.980011,19604,399.980011,1,25.20000076
1489,2540,3148,8340,PENDING_PAYMENT,Standard Class,05/08/15 17:31,05/02/15 17:31,5447,0.029999999,387.980011,20832,399.980011,1,89.23999786
1490,2543,3151,8633,PENDING_PAYMENT,Standard Class,05/11/15 00:10,05/07/15 00:10,9461,0.039999999,287.980011,21542,299.980011,1,138.2299957
1491,2545,3153,55163,PENDING_PAYMENT,Standard Class,3/20/2017 5:42,3/16/2017 5:42,11876,0.039999999,287.980011,137949,299.980011,1,138.2299957
1492,2555,3166,6782,PENDING_PAYMENT,Standard Class,04/12/15 23:41,04/09/15 23:41,6498,0.059999999,377.980011,16950,399.980011,1,173.8699951
1493,2556,3167,5019,PENDING_PAYMENT,Standard Class,3/20/2015 6:01,3/15/2015 6:01,6405,0.07,371.980011,12562,399.980011,1,104.1500015
1494,2564,3176,1561,PENDING_PAYMENT,Standard Class,1/25/2015 18:32,1/23/2015 18:32,7789,0.119999997,351.980011,3891,399.980011,1,105.5899963
1495,2565,3177,54008,PENDING_PAYMENT,Standard Class,03/03/17 09:03,2/27/2017 9:03,10453,0.119999997,263.980011,135044,299.980011,1,23.22999954
1496,2566,3178,5858,PENDING_PAYMENT,Standard Class,3/31/2015 11:58,3/27/2015 11:58,7531,0.119999997,263.980011,14577,299.980011,1,92.38999939
1497,2568,3181,53510,PENDING_PAYMENT,Standard Class,2/26/2017 2:35,2/20/2017 2:35,2743,0.150000006,254.9799957,133722,299.980011,1,68.84999847
1498,2573,3186,60840,PENDING_PAYMENT,Standard Class,6/13/2017 2:36,06/07/17 02:36,5438,0.180000007,245.9799957,152239,299.980011,1,122.9899979
1499,2574,3187,60168,PENDING_PAYMENT,Standard Class,06/01/17 07:10,5/28/2017 7:10,5128,0.180000007,245.9799957,150563,299.980011,1,71.33999634
1500,2582,3195,55299,PENDING_PAYMENT,Standard Class,3/23/2017 5:21,3/18/2017 5:21,2851,0.25,224.9900055,138294,299.980011,1,56.25
1501,2583,3196,54948,PENDING_PAYMENT,Standard Class,3/17/2017 2:22,3/13/2017 2:22,8859,0.25,224.9900055,137423,299.980011,1,76.04000092
1502,2589,3204,74524,PENDING_PAYMENT,Standard Class,12/28/2017 20:43,12/23/2017 20:43,18077,0.059999999,1417.5,177839,1500.0,1,382.730011
1503,2590,3205,75553,PENDING_PAYMENT,Standard Class,01/11/18 21:13,01/07/18 21:13,19106,0.01,83.55999756,178868,84.40000153,1,12.52999973
1504,2591,3206,75653,PENDING_PAYMENT,Standard Class,1/13/2018 8:15,01/09/18 08:15,19206,0.100000001,75.95999908,178968,84.40000153,1,3.269999981
1505,2592,3207,72916,PENDING_PAYMENT,Standard Class,12/02/17 09:22,11/30/2017 9:22,16469,0.200000003,67.51999664,176231,84.40000153,1,21.12999916
1506,2593,3209,72226,PENDING_PAYMENT,Standard Class,11/22/2017 7:38,11/20/2017 7:38,15779,0.150000006,249.0800018,175541,293.0400085,1,87.18000031
1507,2597,3215,24717,PENDING_PAYMENT,Standard Class,12/30/2015 19:06,12/27/2015 19:06,5187,0.129999995,86.98999786,61908,99.98999786,1,9.829999924
1508,2613,3236,50749,PENDING_PAYMENT,Standard Class,1/15/2017 19:17,01/10/17 19:17,10559,0.059999999,122.8399963,126830,129.9900055,1,36.84999847
1509,2620,3245,26860,PENDING_PAYMENT,Standard Class,02/03/16 01:54,1/28/2016 1:54,3702,0.100000001,53.99000168,67303,59.99000168,1,24.29999924
1510,2622,3247,76938,PENDING_PAYMENT,Standard Class,02/01/18 02:27,1/28/2018 2:27,20491,0.100000001,194.2400055,180253,215.8200073,1,89.34999847
1511,2636,3265,44028,PENDING_PAYMENT,Standard Class,10/08/16 16:37,10/04/16 16:37,9057,0.150000006,110.4899979,109977,129.9900055,1,30.94000053
1512,2640,3273,76933,PENDING_PAYMENT,Standard Class,02/01/18 00:42,1/28/2018 0:42,20486,0.170000002,179.1300049,180248,215.8200073,1,73.44000244
1513,2644,3278,20660,PENDING_PAYMENT,Standard Class,11/04/15 13:46,10/29/2015 13:46,9704,0.180000007,106.5899963,51627,129.9900055,1,37.31000137
1514,2653,3292,52609,COMPLETE,Second Class,02/11/17 22:55,02/06/17 22:55,6388,0.02,127.3899994,131504,129.9900055,1,61.15000153
1515,2660,3302,360,COMPLETE,Second Class,01/12/15 05:46,01/06/15 05:46,8020,0.039999999,57.59000015,901,59.99000168,1,18.71999931
1516,2668,3314,8164,COMPLETE,Second Class,05/05/15 03:51,4/30/2015 3:51,2662,0.059999999,122.8399963,20398,129.9900055,1,38.45000076
1517,2674,3322,61551,COMPLETE,Second Class,6/19/2017 11:42,6/17/2017 11:42,11352,0.090000004,54.59000015,153910,59.99000168,1,4.800000191
1518,2676,3324,60453,COMPLETE,Second Class,06/05/17 11:01,06/01/17 11:01,279,0.100000001,116.9899979,151274,129.9900055,1,42.47000122
1519,2678,3327,2020,COMPLETE,Second Class,02/05/15 11:20,1/30/2015 11:20,3395,0.100000001,116.9899979,5061,129.9900055,1,50.31000137
1520,2688,3339,8515,COMPLETE,Second Class,05/11/15 06:50,05/05/15 06:50,846,0.150000006,50.99000168,21254,59.99000168,1,5.760000229
